淮陰	ns
洪都	ns
鹽城	ns
洪洞	ns
臨汾	ns
晉州	ns
武鄉	ns
銅鞮	ns
涉縣	ns
壺關	ns
黎城	ns
潞城	ns
襄垣	ns
屯留	ns
上黨	ns
潞州	ns
清源	ns
祁縣	ns
文水	ns
交城	ns
盂縣	ns
壽陽	ns
榆次	ns
太谷	ns
平晉	ns
陽曲	ns
銀州	ns
并州	ns
定邊	ns
襄陵	ns
神山	ns
趙城	ns
太平	ns
隰川	ns
隰州	ns
唐林	ns
繁畤	ns
五臺	ns
崞縣	ns
鴈門	ns
代州	ns
垣曲	ns
絳縣	ns
稷山	ns
翼城	ns
曲沃	ns
汾西	ns
正平	ns
絳州	ns
連谷	ns
銀城	ns
新秦	ns
麟州	ns
府谷	ns
府州	ns
岳陽	ns
和川	ns
冀氏	ns
霍邑	ns
敷川	ns
會州	ns
樂州	ns
靈臺	ns
鳳州	ns
栗亭	ns
同谷	ns
成州	ns
隴安	ns
吳山	ns
汧陽	ns
汧源	ns
隴州	ns
狄道	ns
熙州	ns
良原	ns
長武	ns
河池	ns
保定	ns
涇州	ns
長道	ns
大潭	ns
郿縣	ns
寶雞	ns
虢縣	ns
清水	ns
隴城	ns
天水	ns
成紀	ns
秦州	ns
梁泉	ns
兩當	ns
湟州	ns
抱罕	ns
廓州	ns
洮州	ns
天興	ns
隴西	ns
鞏州	ns
岐山	ns
隴干	ns
扶風	ns
盩厔	ns
蘭泉	ns
蘭州	ns
河縣	ns
河州	ns
岷州	ns
將利	ns
福津	ns
階州	ns
彭陽	ns
臨涇	ns
原州	ns
華亭	ns
崇信	ns
潘原	ns
平凉	ns
渭州	ns
祐川	ns
溫泉	ns
蒲縣	ns
大寧	ns
靈仙	ns
媯州	ns
縉山	ns
儒州	ns
文德	ns
襄樂	ns
望雲	ns
礬山	ns
永興	ns
真寧	ns
廣陵	ns
靈丘	ns
飛狐	ns
蔚州	ns
定安	ns
馬邑	ns
寧遠	ns
鄯陽	ns
朔州	ns
渾源	ns
金城	ns
應州	ns
神武	ns
武州	ns
懷安	ns
懷仁	ns
奉義	ns
懷來	ns
寧州	ns
天成	ns
衛貞	ns
寶應	ns
漣水	ns
山陽	ns
楚州	ns
靈壁	ns
零壁	ns
虹縣	ns
蘄縣	ns
符離	ns
宿州	ns
臨渙	ns
鹿邑	ns
真源	ns
揚州	ns
永城	ns
酇縣	ns
蒙城	ns
城父	ns
譙縣	ns
亳州	ns
六合	ns
永正	ns
泰興	ns
高郵	ns
天長	ns
江都	ns
長青	ns
雲中	ns
石樓	ns
陽城	ns
嵐谷	ns
合河	ns
宜芳	ns
嵐州	ns
元池	ns
天池	ns
樓煩	ns
靜樂	ns
憲州	ns
沁水	ns
陵川	ns
端氏	ns
高平	ns
石州	ns
晉城	ns
澤州	ns
靈石	ns
孝義	ns
介休	ns
平遙	ns
西河	ns
汾州	ns
定襄	ns
秀容	ns
忻州	ns
吉鄉	ns
寧化	ns
離石	ns
大同	ns
好畤	ns
坊州	ns
中部	ns
宜君	ns
丹州	ns
宜川	ns
雲巖	ns
環州	ns
沁州	ns
文城	ns
鄉寧	ns
慈州	ns
醴州	ns
樂平	ns
平夷	ns
平定	ns
綿上	ns
沁源	ns
豐州	ns
榆社	ns
和順	ns
平城	ns
遼山	ns
遼州	ns
方山	ns
臨泉	ns
定胡	ns
休寧	ns
祁門	ns
婺源	ns
績溪	ns
長江	ns
蓬溪	ns
小溪	ns
方義	ns
櫟陽	ns
遂州	ns
安泰	ns
永泰	ns
東關	ns
銅山	ns
飛烏	ns
通泉	ns
鹽亭	ns
射洪	ns
涪城	ns
中江	ns
元武	ns
郪縣	ns
梓州	ns
高陵	ns
興平	ns
臨潼	ns
籍縣	ns
貴平	ns
井研	ns
仁壽	ns
陵州	ns
青石	ns
遂寧	ns
果州	ns
昌州	ns
石照	ns
合州	ns
咸陽	ns
醴泉	ns
涇陽	ns
合江	ns
江安	ns
瀘川	ns
瀘州	ns
永川	ns
昌元	ns
大足	ns
樂至	ns
南充	ns
安居	ns
普康	ns
安岳	ns
普州	ns
內江	ns
龍水	ns
資陽	ns
磐石	ns
資州	ns
相如	ns
西充	ns
流溪	ns
通化	ns
保寧	ns
威州	ns
巴西	ns
德陽	ns
綿竹	ns
什邡	ns
雒縣	ns
漢州	ns
西昌	ns
鹽泉	ns
龍安	ns
神泉	ns
羅江	ns
魏城	ns
彰明	ns
綿州	ns
洪雅	ns
濛陽	ns
永昌	ns
九龍	ns
彭州	ns
江原	ns
新津	ns
晉原	ns
蜀州	ns
青神	ns
丹稜	ns
彭山	ns
眉山	ns
嘉州	ns
夾江	ns
維州	ns
雅州	ns
平泉	ns
陽安	ns
簡州	ns
汶川	ns
汶山	ns
茂州	ns
武功	ns
榮經	ns
百丈	ns
名山	ns
蘆山	ns
嚴道	ns
乾祐	ns
峨眉	ns
通望	ns
漢源	ns
黎州	ns
臨溪	ns
火井	ns
蒲江	ns
大邑	ns
依政	ns
臨邛	ns
邛州	ns
平羌	ns
犍為	ns
漢初	ns
巴川	ns
赤水	ns
難江	ns
長舉	ns
順政	ns
沔州	ns
興州	ns
曲水	ns
文州	ns
七盤	ns
其章	ns
清化	ns
通江	ns
曾口	ns
恩陽	ns
化城	ns
蓬池	ns
巴州	ns
臨津	ns
劍門	ns
普城	ns
武連	ns
陰平	ns
梓潼	ns
普安	ns
遵化	ns
劍州	ns
晉安	ns
西水	ns
蓬州	ns
儀隴	ns
奉國	ns
玉田	ns
黔江	ns
彭水	ns
順州	ns
黔州	ns
大昌	ns
巫山	ns
奉節	ns
普潤	ns
懷柔	ns
薊州	ns
魚陽	ns
三河	ns
符陽	ns
朗池	ns
白石	ns
壁州	ns
集州	ns
景州	ns
清川	ns
江油	ns
政州	ns
龍州	ns
蓬山	ns
良山	ns
伏虞	ns
營山	ns
新政	ns
新井	ns
銅梁	ns
藍田	ns
渠江	ns
長安	ns
金堂	ns
金水	ns
萬年	ns
鄰山	ns
鄰水	ns
大竹	ns
流江	ns
渠州	ns
樊川	ns
鄠縣	ns
南溪	ns
新明	ns
宜賓	ns
義賓	ns
棘道	ns
敘州	ns
戎州	ns
公井	ns
應靈	ns
資官	ns
威遠	ns
榮德	ns
旭川	ns
榮州	ns
岳池	ns
迴樂	ns
南部	ns
利州	ns
蒼溪	ns
閬中	ns
閬州	ns
真符	ns
西鄉	ns
興道	ns
洋州	ns
平蜀	ns
昭化	ns
嘉川	ns
葭萌	ns
綿穀	ns
褒城	ns
九支	ns
城固	ns
廉水	ns
南鄭	ns
西縣	ns
三泉	ns
靈州	ns
慶符	ns
祥州	ns
承流	ns
仁懷	ns
滋州	ns
安溪	ns
眉州	ns
益州	ns
奉天	ns
萬載	ns
瑞州	ns
筠州	ns
南豐	ns
南城	ns
金谿	ns
宜黃	ns
樂安	ns
崇仁	ns
臨川	ns
撫州	ns
新喻	ns
建城	ns
萍鄉	ns
上高	ns
分宜	ns
宜春	ns
袁州	ns
新淦	ns
萬安	ns
永新	ns
泉江	ns
太和	ns
安福	ns
吉水	ns
廬陵	ns
吉州	ns
高安	ns
清江	ns
南康	ns
醴陵	ns
道州	ns
常寧	ns
耒陽	ns
茶陵	ns
衡陽	ns
衡州	ns
寧鄉	ns
湘陰	ns
瀏陽	ns
益陽	ns
湘鄉	ns
攸縣	ns
衡山	ns
澄城	ns
善化	ns
湘潭	ns
長沙	ns
潭州	ns
臨真	ns
敷政	ns
甘泉	ns
南安	ns
同州	ns
通山	ns
大冶	ns
馮翊	ns
上猶	ns
大庾	ns
終南	ns
饒州	ns
永豐	ns
鉛山	ns
貴溪	ns
弋陽	ns
玉山	ns
上饒	ns
信州	ns
安仁	ns
德興	ns
浮梁	ns
餘干	ns
鄱陽	ns
石埭	ns
鄭縣	ns
貴池	ns
池州	ns
東流	ns
都昌	ns
星子	ns
彭澤	ns
湖口	ns
瑞昌	ns
德安	ns
德化	ns
江州	ns
黟縣	ns
下邽	ns
華州	ns
虔南	ns
武寧	ns
龍南	ns
安遠	ns
瑞金	ns
會昌	ns
雩都	ns
信豐	ns
興國	ns
虔化	ns
贛縣	ns
贛州	ns
虔州	ns
靖安	ns
分寧	ns
當塗	ns
豐城	ns
奉新	ns
新建	ns
進賢	ns
南昌	ns
朝邑	ns
洪州	ns
郃陽	ns
建平	ns
白水	ns
建昌	ns
韓城	ns
營道	ns
永明	ns
江華	ns
永州	ns
湖城	ns
招諭	ns
麻陽	ns
盧溪	ns
辰溪	ns
敘浦	ns
沅陵	ns
辰州	ns
巴東	ns
興山	ns
秭歸	ns
歸州	ns
沅江	ns
臨湘	ns
平江	ns
華容	ns
巴陵	ns
開封	ns
岳州	ns
遠安	ns
長陽	ns
宜都	ns
夷陵	ns
峽州	ns
慈利	ns
石門	ns
安鄉	ns
芮城	ns
靈寶	ns
夏縣	ns
三江	ns
河東	ns
壽軍	ns
永樂	ns
臨晉	ns
沔陽	ns
玉沙	ns
景陵	ns
復州	ns
羅山	ns
信陽	ns
猗氏	ns
羅蒙	ns
會同	ns
平陸	ns
靖州	ns
虞鄉	ns
誠州	ns
萬泉	ns
渠陽	ns
黔陽	ns
盧陽	ns
沅州	ns
龍門	ns
榮河	ns
陝州	ns
陜縣	ns
澧陽	ns
澧州	ns
龍陽	ns
門山	ns
膚施	ns
酃縣	ns
延川	ns
延水	ns
延長	ns
灌陽	ns
清湘	ns
全州	ns
蒔竹	ns
武岡	ns
新化	ns
邵陽	ns
邵州	ns
臨岡	ns
藍山	ns
桂東	ns
高亭	ns
宜章	ns
桂陽	ns
興寧	ns
彬縣	ns
郴縣	ns
郴州	ns
東安	ns
祁陽	ns
零陵	ns
綏寧	ns
新寧	ns
桃源	ns
崇陽	ns
武陵	ns
閿鄉	ns
鼎州	ns
朗州	ns
硤石	ns
嘉魚	ns
通城	ns
咸寧	ns
蒲圻	ns
武昌	ns
漢川	ns
漢陽	ns
江夏	ns
延州	ns
鄂州	ns
當陽	ns
長林	ns
建寧	ns
石首	ns
枝江	ns
松滋	ns
監利	ns
潛江	ns
公安	ns
江陵	ns
純州	ns
燕	ns
